144,Emily Wickersham,15000,Alex Pettyfer,I Am Number Four ,Reuben Langdon,2011,348
414,Amr Waked,13000,Matt Damon,Syriana ,Kayvan Novak,2005,903
681,James Badge Dale,769,Toby Stephens,13 Hours ,David Costabile,2016,726
679,Hector Elizondo,17000,Channing Tatum,The Book of Life ,Ana de la Reguera,2014,995
935,Harrison Ford,87000,Jimmy Bennett,Firewall ,Mary Lynn Rajskub,2006,11000
826,Mark Margolis,16000,Clint Eastwood,Absolute Power ,Scott Glenn,1997,1000
957,Demi Moore,10000,Viggo Mortensen,G.I. Jane ,John Michael Higgins,1997,2000
283,Armin Mueller-Stahl,495,Deborah Kara Unger,The Game ,Charles Martinet,1997,294
368,Deborah Kara Unger,992,Radha Mitchell,Silent Hill ,Alice Krige,2006,495
585,Jon Favreau,18000,Keanu Reeves,The Replacements ,Faizon Love,2000,4000
1000,Dania Ramirez,3000,Alyson Hannigan,American Reunion ,Natasha Lyonne,2012,1000
294,Michael Cudlitz,18000,Kevin Spacey,The Negotiator ,Siobhan Fallon Hogan,1998,822
159,Alycia Debnam-Carey,490,Matt Walsh,Into the Storm ,Scott Lawrence,2014,298
174,Jon Tenney,437,Louis Lombardi,Beverly Hills Cop III ,Gilbert R. Hill,1994,289
767,Robert Picardo,16000,Christopher Lee,Gremlins 2: The New Batch ,Phoebe Cates,1990,823
3000,Robert Duvall,21000,Robert Downey Jr.,The Judge ,Leighton Meester,2014,3000
258,Holt McCallany,294,Armin Mueller-Stahl,The Peacemaker ,Marcel Iures,1997,273
706,Thomas Kretschmann,14000,Milla Jovovich,Resident Evil: Apocalypse ,Mike Epps,2004,919
186,Jim Broadbent,14000,Colin Firth,Bridget Jones: The Edge of Reason ,Celia Imrie,2004,1000
323,Sanaa Lathan,18000,Denzel Washington,Out of Time ,John Billingsley,2003,886
158,Joan Chen,854,Mike Starr,On Deadly Ground ,Sven-Ole Thorsen,1994,643
717,Kristin Davis,12000,Taylor Lautner,The Adventures of Sharkboy and Lavagirl 3-D ,Taylor Dooley,2005,722
39,Virginie Ledoyen,29000,Leonardo DiCaprio,The Beach ,Peter Youngblood Hills,2000,414
434,Felicity Huffman,627,Amber Valletta,Raising Helen ,Spencer Breslin,2004,508
72,Ben Miles,330,Shô Kosugi,Ninja Assassin ,Rain,2009,119
432,Kelly Preston,24000,J.K. Simmons,For Love of the Game ,Carmine Giovinazzo,1999,743
5,Bruce Alexander,325,David Jason,A Touch of Frost             ,John Lyons,,7
210,Rumer Willis,2000,Demi Moore,Striptease ,Paul Guilfoyle,1996,472
1000,Judy Greer,15000,Emma Stone,Marmaduke ,Steve Coogan,2010,2000
447,Jay Mohr,13000,Matt Damon,Hereafter ,Cécile De France,2010,563
401,Chris Penn,33000,Ryan Gosling,Murder by Numbers ,Agnes Bruckner,2002,455
282,Sylvester Stallone,45000,Muse Watson,Assassins ,Kelly Rowan,1995,13000
163,Stephen Walters,879,Li Gong,Hannibal Rising ,Richard Brake,2007,184
323,Tim Matheson,13000,Bruce Willis,The Story of Us ,Rita Wilson,1999,559
201,Chandler Canterbury,430,J.D. Evermore,The Host ,Rachel Roberts,2013,329
511,Harry Connick Jr.,933,Connie Nielsen,Basic ,Tim Daly,2003,631
581,Anjelica Huston,16000,Clint Eastwood,Blood Work ,Rick Hoffman,2002,1000
294,Brían F. O'Byrne,6000,Naomi Watts,The International ,Armin Mueller-Stahl,2009,450
764,Valeria Golino,12000,Steve Buscemi,Escape from L.A. ,Michelle Forbes,1996,898
398,Brittany Curran,629,Grey Damon,Twisted             ,Aaron Hill,,512
521,Harry Connick Jr.,14000,Vin Diesel,The Iron Giant ,M. Emmet Walsh,1999,631
639,Anjelica Huston,13000,Bill Murray,The Life Aquatic with Steve Zissou ,Matthew Gray Gubler,2004,1000
303,Donald Watkins,11000,Matthew McConaughey,Free State of Jones ,Jessica Collins,2016,552
256,Kate Winslet,18000,Kevin Spacey,The Life of David Gale ,Matt Craven,2003,14000
730,Vanessa Ferlito,1000,Christina Milian,Man of the House ,Kelli Garner,2005,923
655,Common,14000,Liam Neeson,Run All Night ,Bruce McGill,2015,988
509,Naomi Watts,10000,Viggo Mortensen,Eastern Promises ,Raza Jaffrey,2007,6000
795,James Frain,23000,Paul Walker,Into the Blue ,Ashley Scott,2005,1000
15,David Bailie,51,Paul Brooke,The Messenger: The Story of Joan of Arc ,Rab Affleck,1999,40
11000,Zooey Deschanel,20000,Natalie Portman,Your Highness ,James Franco,2011,11000
692,Gregory Smith,6000,Naomi Watts,Dream House ,Sarah Gadon,2011,694
317,Blythe Danner,972,Mia Kirshner,Mad City ,William Atherton,1997,713
479,Lara Flynn Boyle,1000,Joe Mantegna,Baby's Day Out ,Cynthia Nixon,1994,619
2000,Robert Duvall,10000,Gary Oldman,The Scarlet Letter ,Demi Moore,1995,3000
405,Ty Burrell,6000,Naomi Watts,Fair Game ,Brooke Smith,2010,3000
600,Tony Curran,3000,Julie Benz,Defiance             ,Grant Bowler,,845
897,Mo'Nique,984,Ian Ziering,Domino ,Edgar Ramírez,2005,940
602,Chazz Palminteri,2000,Michael Biehn,Jade ,Linda Fiorentino,1995,979
1000,Logan Lerman,18000,Gerard Butler,Gamer ,Alison Lohman,2009,8000
592,Zoey Deutch,1000,Alden Ehrenreich,Beautiful Creatures ,Pruitt Taylor Vince,2013,852
809,Vincent Schiavelli,49000,Robin Williams,Death to Smoochy ,Danny Woodburn,2002,811
1000,Will Ferrell,14000,Milla Jovovich,Zoolander 2 ,Justin Theroux,2016,8000
338,Andrew Wilson,11000,Morgan Freeman,The Big Bounce ,Willie Nelson,2004,387
591,Linda Fiorentino,2000,Judy Greer,What Planet Are You From? ,Garry Shandling,2000,602
982,Billy Burke,12000,Nicolas Cage,Drive Angry ,Katy Mixon,2011,2000
77,Robin Shou,841,Chris Klein,Street Fighter: The Legend of Chun-Li ,Josie Ho,2009,342
848,Jet Li,26000,Jason Statham,The One ,Delroy Lindo,2001,5000
184,Graham McTavish,1000,Tobias Menzies,Outlander             ,Stephen Walters,,531
380,Gilbert Gottfried,879,Lauren Holly,The Adventures of Ford Fairlane ,David Patrick Kelly,1990,560
830,Charlie Rowe,22000,Philip Seymour Hoffman,Pirate Radio ,Tom Sturridge,2009,882
215,Jacob Vargas,599,Michael O'Neill,Traffic ,James Lew,2000,399
440,Julian Glover,11000,Harrison Ford,Indiana Jones and the Last Crusade ,Alison Doody,1989,844
0,Guro Nagelhus Schia,2000,Kelly Macdonald,Anna Karenina ,Matthew Macfadyen,2012,35
502,Sharlto Copley,20000,Hugh Jackman,Chappie ,Jose Pablo Cantillo,2015,2000
308,Angelina Jolie Pitt,18000,Denzel Washington,The Bone Collector ,Leland Orser,1999,11000
237,Dwight Yoakam,17000,Kristen Stewart,Panic Room ,Mel Rodriguez,2002,324
235,Lochlyn Munro,598,P.J. Soles,The Tooth Fairy ,Steve Bacic,2006,555
393,Jamie Kennedy,2000,Judy Greer,Three Kings ,Mykelti Williamson,1999,490
194,Fares Fares,27000,Tom Hardy,Child 44 ,Michael Nardone,2015,254
261,Douglas Haase,779,Corinna Harney,Rat Race ,Vince Vieluf,2001,629
1000,Jeff Bridges,18000,Kevin Spacey,K-PAX ,Alfre Woodard,2001,12000
821,Natasha Lyonne,20000,Hugh Jackman,Kate & Leopold ,Bradley Whitford,2001,1000
484,Frances O'Connor,3000,Brendan Fraser,Bedazzled ,Brian Doyle-Murray,2000,575
886,Bob Hoskins,12000,Nicolas Cage,The Cotton Club ,Fred Gwynne,1984,5000
600,Logan Lerman,23000,Christian Bale,3:10 to Yuma ,Gretchen Mol,2007,8000
482,Dougray Scott,14000,Liam Neeson,Taken 3 ,Jon Gries,2014,794
23,Albert Brooks,3000,Don Cheadle,Out of Sight ,Keith Hudson,1998,745
302,Janeane Garofalo,2000,Matthew Broderick,The Cable Guy ,Andy Dick,1996,1000
59,Gulshan Grover,113,Nandita Das,Earth ,Eric Peterson,1998,102
327,Warren Beatty,678,Charlie Korsmo,Dick Tracy ,Seymour Cassel,1990,631
835,Faye Dunaway,1000,Mark Margolis,The Thomas Crown Affair ,Denis Leary,1999,977
807,Adam Garcia,919,Rosie Perez,Riding in Cars with Boys ,Alissa Dean,2001,811
535,Brian Dennehy,13000,Sylvester Stallone,First Blood ,Chris Mulkey,1982,954
12,Anatoliy Solonitsyn,29,Donatas Banionis,Solaris ,Natalya Bondarchuk,1972,29
677,George Carlin,4000,Sarah Michelle Gellar,Happily N'Ever After ,Rob Paulsen,2006,769
77,Bronagh Gallagher,8000,Julia Roberts,Mary Reilly ,George Cole,1996,115
692,Christopher Masterson,8000,Julia Roberts,My Best Friend's Wedding ,Rupert Everett,1997,1000
135,Rainn Wilson,8000,Julia Roberts,America's Sweethearts ,Larry King,2001,973
319,Maura Tierney,14000,Al Pacino,Insomnia ,Crystal Lowe,2002,509
906,Alfre Woodard,1000,LeVar Burton,Star Trek: First Contact ,Jonathan Frakes,1996,1000
364,Billy Blair,13000,Michael Fassbender,Jonah Hex ,Julia Jones,2010,541
826,Matt Damon,18000,Denzel Washington,Courage Under Fire ,Scott Glenn,1996,13000
255,Swoosie Kurtz,509,Maura Tierney,Liar Liar ,Randall 'Tex' Cobb,1997,418
345,Amy Ryan,788,Joseph Gilgun,The Infiltrator ,Olympia Dukakis,2016,423
522,Ben Gazzara,1000,Laurence Olivier,Inchon ,Jacqueline Bisset,1981,623
628,Elizabeth Perkins,924,Jonathan Winters,The Flintstones ,Harvey Korman,1994,664
558,Luke Grimes,14000,Liam Neeson,Taken 2 ,D.B. Sweeney,2012,935
750,Pamela Anderson,807,Regina Hall,Scary Movie 3 ,Jenny McCarthy,2003,780
213,Wendy Raquel Robinson,545,Candice Bergen,Miss Congeniality ,Heather Burns,2000,337
311,Brendan Fraser,14000,Josh Hutcherson,Journey to the Center of the Earth ,Anita Briem,2008,3000
995,Raven-Symoné,11000,Anne Hathaway,The Princess Diaries 2: Royal Engagement ,Hector Elizondo,2004,1000
956,Julia Roberts,18000,Denzel Washington,The Pelican Brief ,Tony Goldwyn,1993,8000
551,Anthony LaPaglia,821,Bradley Whitford,The Client ,Brad Renfro,1994,577
760,Noel Gugliemi,11000,Morgan Freeman,The Bucket List ,Sean Hayes,2007,2000
308,Polly Walker,11000,Harrison Ford,Patriot Games ,Patrick Bergin,1992,530
586,Jane Fonda,3000,Adam Scott,Monster-in-Law ,Elaine Stritch,2005,949
1000,Jake Gyllenhaal,20000,Hugh Jackman,Prisoners ,Dylan Minnette,2013,15000
854,Snoop Dogg,18000,Denzel Washington,Training Day ,Tom Berenger,2001,881
436,Enrico Colantoni,25000,Alan Rickman,Galaxy Quest ,Robin Sachs,1999,724
179,Veronica Cartwright,1000,Natasha Lyonne,Scary Movie 2 ,Andy Richter,2001,422
84,Eric Jacobson,970,Bill Cobbs,The Muppets ,Steve Whitmire,2011,91
595,Traci Lords,886,Sanaa Lathan,Blade ,Udo Kier,1998,650
730,Rick Gonzalez,17000,Channing Tatum,Coach Carter ,Robert Ri'chard,2005,807
67,Matt Malloy,521,Sydney Pollack,Changing Lanes ,Bruce Altman,2002,108
514,Eric Stoltz,2000,Frank Welker,Anaconda ,Kari Wuhrer,1997,902
560,Tyra Banks,811,Adam Garcia,Coyote Ugly ,Izabella Miko,2000,625
548,Liam Neeson,14000,Colin Firth,Love Actually ,Kris Marshall,2003,14000
1000,Madeline Kahn,18000,Kevin Spacey,A Bug's Life ,John Ratzenberger,1998,1000
140,Jason Flemyng,40000,Johnny Depp,From Hell ,Ian Richardson,2001,1000
20,Rod Steiger,13000,Sylvester Stallone,The Specialist ,Emilio Estefan Jr.,1994,279
808,Cheech Marin,982,Don Johnson,Tin Cup ,Rene Russo,1996,843
559,Tom Bosley,6000,Lucille Ball,"Yours, Mine and Ours ",Tim Matheson,1968,584
3000,Will Ferrell,14000,Josh Hutcherson,Kicking & Screaming ,Robert Duvall,2005,8000
651,Kelly Macdonald,11000,Zooey Deschanel,The Hitchhiker's Guide to the Galaxy ,Thomas Lennon,2005,2000
631,Nick Zano,1000,Dania Ramirez,Fat Albert ,Alice Greczyn,2004,641
443,Mike Epps,14000,Milla Jovovich,Resident Evil: Extinction ,James Tumminia,2007,706
734,Adam Sandler,35000,Bella Thorne,Blended ,Joel McHale,2014,11000
501,Alicia Witt,1000,LL Cool J,Last Holiday ,Timothy Hutton,2006,976
132,Glenn Morshower,11000,Meryl Streep,The River Wild ,William Lucking,1994,894
563,Vincent Kartheiser,1000,Steve Coogan,The Indian in the Cupboard ,David Keith,1995,845
404,Shea Whigham,749,Demián Bichir,Savages ,Gary Stretch,2012,463
167,Valerie Cruz,550,Richard Burgi,Cellular ,Will Beinbrink,2004,216
252,Natalie Imbruglia,427,Kevin McNally,Johnny English ,Ben Miller,2003,304
8000,Meryl Streep,12000,Nicolas Cage,The Ant Bully ,Julia Roberts,2006,11000
202,Jürgen Prochnow,913,Virginia Madsen,Dune ,José Ferrer,1984,362
107,T.V. Carpio,5000,Jim Sturgess,Across the Universe ,Robert Clohessy,2007,117
10000,Kate Winslet,29000,Leonardo DiCaprio,Revolutionary Road ,Joe Komara,2008,14000
795,David Zayas,13000,Bruce Willis,16 Blocks ,Sasha Roiz,2006,929
510,Charlotte Rampling,14000,Vin Diesel,Babylon A.D. ,David Belle,2008,844
322,Bob Gunton,2000,Alexa PenaVega,The Glimmer Man ,Keenen Ivory Wayans,1996,461
451,Brian Doyle-Murray,905,John de Lancie,Multiplicity ,Obba Babatundé,1996,484
553,Carter Jenkins,1000,Malese Jow,Aliens in the Attic ,Tim Meadows,2009,701
19,Adrien Dorval,723,Costas Mandylor,The Pledge ,Nels Lennarson,2001,44
2000,Will Ferrell,11000,Jon Lovitz,The Producers ,Matthew Broderick,2005,8000
20,Jason Cope,409,Wood Harris,Dredd ,Rakie Ayola,2012,107
579,Treat Williams,1000,Cary-Hiroyuki Tagawa,The Phantom ,Kristy Swanson,1996,642
820,Henry Thomas,13000,Matt Damon,All the Pretty Horses ,Sam Shepard,2000,861
805,Bob Hoskins,12000,Anthony Hopkins,Nixon ,Joan Allen,1995,5000
501,Olivia Williams,854,Jim Belushi,The Ghost Writer ,Timothy Hutton,2010,766
855,Jason Flemyng,3000,Djimon Hounsou,Deep Rising ,Wes Studi,1998,1000
826,Omari Hardwick,23000,Joseph Gordon-Levitt,Miracle at St. Anna ,Laz Alonso,2008,1000
10,Ye Liu,879,Li Gong,Curse of the Golden Flower ,Man Li,2006,52
61,Charlie Yeung,12000,Nicolas Cage,Bangkok Dangerous ,James With,2008,68
865,Janeane Garofalo,11000,Zooey Deschanel,Big Trouble ,Omar Epps,2002,1000
50,Giovanna Mezzogiorno,267,Marcela Mar,Love in the Time of Cholera ,Unax Ugalde,2007,202
114,Clotilde Hesme,164,Pierre Perrier,The Returned             ,Céline Sallette,,116
269,Ben Gazzara,849,Sam Waterston,Shadow Conspiracy ,Nicholas Turturro,1997,623
104,Tim McInnerny,219,Daniel Kaluuya,Johnny English Reborn ,Togo Igawa,2011,141
500,Larry Miller,719,Jerry Stiller,Foodfight! ,Harvey Fierstein,2012,611
650,Scoot McNairy,1000,Clea DuVall,Argo ,Tate Donovan,2012,660
812,Daniel Roebuck,11000,Harrison Ford,The Fugitive ,Sela Ward,1993,1000
789,Dorian Missick,18000,Gerard Butler,The Bounty Hunter ,Peter Greene,2010,1000
893,Brad Pitt,22000,Robert De Niro,Sleepers ,Minnie Driver,1996,11000
668,Julia Nickson,13000,Sylvester Stallone,Rambo: First Blood Part II ,Martin Kove,1985,738
643,Demi Moore,23000,Joseph Gordon-Levitt,The Juror ,Anne Heche,1996,2000
40,Dickie Jones,1000,Mel Blanc,Pinocchio ,Cliff Edwards,1940,48
678,Sam Waterston,12000,Jeff Bridges,Heaven's Gate ,Isabelle Huppert,1980,849
520,Tony Curran,956,Sophia Myles,Underworld: Evolution ,Derek Jacobi,2006,845
287,Spencer Wilding,11000,Daniel Radcliffe,Victor Frankenstein ,Daniel Mays,2015,1000
225,Rob Brown,670,F. Murray Abraham,Finding Forrester ,Michael Nouri,2000,370
664,Viggo Mortensen,12000,Steve Buscemi,28 Days ,Elizabeth Perkins,2000,10000
5000,Jet Li,11000,Morgan Freeman,Unleashed ,Bob Hoskins,2005,5000
16,Lillian Adams,44,Judith Chapman,The Sweetest Thing ,Chelsea Bond,2002,28
957,Holly Hunter,10000,Tom Cruise,The Firm ,Wilford Brimley,1993,1000
135,Charlie Tahan,405,Augustus Prew,Charlie St. Cloud ,Valerie Tian,2010,268
350,Tony Goldwyn,26000,Jason Statham,The Mechanic ,Mini Anden,2011,956
839,Dax Flame,17000,Channing Tatum,21 Jump Street ,Rob Riggle,2012,971
427,Clarke Peters,8000,Julia Roberts,Notting Hill ,Dylan Moran,1999,437
206,Miranda Richardson,579,Imelda Staunton,Chicken Run ,Julia Sawalha,2000,530
650,Masi Oka,22000,Philip Seymour Hoffman,Along Came Polly ,Debra Messing,2004,923
547,Eartha Kitt,723,John Witherspoon,Boomerang ,Geoffrey Holder,1992,558
749,William Xifaras,975,Michael Rapaport,The Heat ,Demián Bichir,2013,815
595,Richard Burton,940,Martin Landau,Cleopatra ,Roddy McDowall,1963,726
491,Reggie Lee,4000,Salma Hayek,Here Comes the Boom ,Charice,2012,828
505,Adam Scott,11000,Morgan Freeman,High Crimes ,Bruce Davison,2002,3000
292,Austin Pendleton,12000,Jeff Bridges,The Mirror Has Two Faces ,Mimi Rogers,1996,592
395,Will Patton,650,Debra Messing,The Mothman Prophecies ,David Eigenberg,2002,537
412,Elton John,468,Bono,Brüno ,Slash,2009,442
275,Talisa Soto,683,Robert Davi,Licence to Kill ,Anthony Zerbe,1989,349
913,Billy Burke,10000,Gary Oldman,Red Riding Hood ,Virginia Madsen,2011,2000
808,Charlize Theron,22000,Robert De Niro,15 Minutes ,Kelsey Grammer,2001,9000
687,Fisher Stevens,5000,Bob Hoskins,Super Mario Bros. ,Fiona Shaw,1993,922
16,Jeremy Crutchley,12000,Nicolas Cage,Lord of War ,Jared Burke,2005,43
576,Tony Chiu Wai Leung,5000,Jet Li,Hero ,Maggie Cheung,2002,643
497,Debbie Reynolds,922,Fisher Stevens,One for the Money ,Patrick Fischler,2012,786
365,Randall Park,11000,James Franco,The Interview ,Anders Holm,2014,392
433,Dong-gun Jang,624,Tony Cox,The Warrior's Way ,Jed Brophy,2010,489
253,Gavin MacLeod,870,Tim Conway,McHale's Navy             ,Bob Hastings,,284
52,Dany Boon,1000,Omar Sy,Micmacs ,André Dussollier,2009,172
196,Omar Benson Miller,1000,Mekhi Phifer,8 Mile ,Evan Jones,2002,418
6,Youssef Hajdi,326,Jamel Debbouze,Animal Kingdom: Let's go Ape ,Mélissa Theuriau,2015,152
996,Rufus Sewell,13000,Heath Ledger,A Knight's Tale ,Bérénice Bejo,2001,3000
96,Lee Evans,687,Julian Sands,The Medallion ,Anthony Chau-Sang Wong,2003,312
766,Haley Joel Osment,13000,Bruce Willis,The Sixth Sense ,Olivia Williams,1999,3000
54,Mandy Gonzalez,107,Robert Clohessy,Man on a Ledge ,J. Smith-Cameron,2012,81
296,Kevin Pollak,734,Joel McHale,The Big Year ,JoBeth Williams,2011,574
225,William Zabka,668,Martin Kove,The Karate Kid ,William Bassett,1984,641
14000,Christian Bale,34000,Jennifer Lawrence,American Hustle ,Bradley Cooper,2013,23000
723,Denis O'Hare,16000,Ryan Reynolds,The Proposal ,Craig T. Nelson,2009,896
298,Annabeth Gish,984,Bruce Greenwood,Double Jeopardy ,Bruce Campbell,1999,489
690,Jeffrey Weissman,1000,Lea Thompson,Back to the Future Part II ,Thomas F. Wilson,1989,869
903,Morgan Freeman,19000,Scarlett Johansson,Lucy ,Amr Waked,2014,11000
716,Luke Grimes,1000,Jennifer Ehle,Fifty Shades of Grey ,Callum Rennie,2015,935
2000,Salma Hayek,13000,Sylvester Stallone,Spy Kids 3-D: Game Over ,Alexa PenaVega,2003,4000
1000,Matthew McConaughey,18000,Kevin Spacey,A Time to Kill ,Oliver Platt,1996,11000
597,Alyson Stoner,3000,Tom Welling,Cheaper by the Dozen ,Bonnie Hunt,2003,2000
127,Scott Elrod,480,Jerry Ferrara,Lone Survivor ,Dan Bilzerian,2013,449
251,Lori Petty,15000,Tom Hanks,A League of Their Own ,Rosie O'Donnell,1992,923
336,Frances O'Connor,1000,Javier Botet,The Conjuring 2 ,Robin Atkin Downes,2016,575
81,Dustin Fitzsimons,10000,Andrew Garfield,The Social Network ,Marcella Lentz-Pope,2010,349
49,Sabrina Revelle,97,Carmen Perez,He's Just Not That Into You ,Sachiko Ishida,2009,50
807,Carmen Electra,2000,Beau Mirchoff,Scary Movie 4 ,Regina Hall,2006,869
71,Roger Jackson,287,Kelly Rutherford,Scream 3 ,Nancy O'Dell,2000,157
690,Jeffrey Weissman,1000,Lea Thompson,Back to the Future Part III ,Thomas F. Wilson,1990,869
723,Alison Brie,8000,Will Ferrell,Get Hard ,Craig T. Nelson,2015,2000
10000,Anthony Hopkins,18000,Keanu Reeves,Bram Stoker's Dracula ,Gary Oldman,1992,12000
923,Mary Lynn Rajskub,11000,Meryl Streep,Julie & Julia ,Vanessa Ferlito,2009,935
898,Christopher Meloni,11000,Harrison Ford,42 ,Nicole Beharie,2013,3000
1000,Matt Damon,22000,Philip Seymour Hoffman,The Talented Mr. Ripley ,Jack Davenport,1999,13000
839,Kathleen Turner,13000,Bill Murray,Dumb and Dumber To ,Rob Riggle,2014,899
249,Bruce Greenwood,23000,Paul Walker,Eight Below ,Wendy Crewson,2006,984
808,Anne Hathaway,22000,Robert De Niro,The Intern ,Rene Russo,2015,11000
655,Nadine Velazquez,2000,Olivia Munn,Ride Along 2 ,Bruce McGill,2016,874
322,Terry Kinney,855,Wes Studi,The Last of the Mohicans ,Eric Schweig,1992,363
748,Curtis Armstrong,904,Bokeem Woodbine,Ray ,Harry Lennix,2004,876
175,Powers Boothe,3000,Rosario Dawson,Sin City ,Jason Douglas,2005,472
882,Edgar Ramírez,2000,Dennis Quaid,Vantage Point ,William Hurt,2008,897
257,Jon Favreau,24000,J.K. Simmons,"I Love You, Man ",Jane Curtin,2009,4000
398,Bruce McGill,700,Jason Alexander,Shallow Hal ,Susan Ward,2001,655
4,Jay O. Sanders,433,Sally Kirkland,JFK ,Cheryl Penland,1991,256
633,Nia Long,17000,Chloë Grace Moretz,Big Momma's House 2 ,Marisol Nichols,2006,826
8000,Brad Pitt,24000,J.K. Simmons,The Mexican ,Julia Roberts,2001,11000
465,Jack O'Connell,769,Finn Wittrock,Unbroken ,Alex Russell,2014,698
651,Hunter Parrish,2000,Matthew Perry,17 Again ,Thomas Lennon,2009,2000
119,Kate Upton,982,Don Johnson,The Other Woman ,David Thornton,2014,971
748,Andrew Fiscella,164000,Krista Allen,The Final Destination ,Shantel VanSanten,2009,137000
423,Mark Rylance,15000,Tom Hanks,Bridge of Spies ,Amy Ryan,2015,535
389,David Keith,578,Joaquim de Almeida,Behind Enemy Lines ,Sam Jaeger,2001,563
177,Mario Lopez,836,Pink,Get Him to the Greek ,Lino Facioli,2010,719
418,Nick Cannon,1000,Lisa Ann Walter,Shall We Dance ,Omar Benson Miller,2004,593
823,Denis Leary,4000,Kirsten Dunst,Small Soldiers ,Robert Picardo,1998,835
968,Frank Welker,2000,Michael Jai White,Spawn ,Miko Hughes,1997,2000
720,James Frain,15000,Henry Cavill,The Count of Monte Cristo ,Michael Wincott,2002,1000
638,Margarita Levieva,11000,Matthew McConaughey,The Lincoln Lawyer ,Frances Fisher,2011,980
